loc_valid,lat,lng,fix,date_valid,year,month,day,time_valid,hour,minute,second,subseconds,speed_valid,speed,course_valid,course,alt_valid,altitude,sats,hdop,stats_valid,stats_invalid,updated
1,32.9905000,-106.9747548,3,1,2026,8,18,1,12,0,7,78,1,10.0000,1,90.00,1,1426.10,11,0.9,779,0,1
1,32.9905000,-106.9747537,3,1,2026,8,18,1,12,0,7,79,1,10.0000,1,90.00,1,1426.12,11,0.9,780,0,1
1,32.9905000,-106.9747526,3,1,2026,8,18,1,12,0,7,80,1,10.0000,1,90.00,1,1426.14,11,0.9,781,0,1
1,32.9905000,-106.9747515,3,1,2026,8,18,1,12,0,7,81,1,10.0000,1,90.00,1,1426.16,11,0.9,782,0,1
1,32.9905000,-106.9747505,3,1,2026,8,18,1,12,0,7,82,1,10.0000,1,90.00,1,1426.18,11,0.9,783,0,1
1,32.9905000,-106.9747494,3,1,2026,8,18,1,12,0,7,83,1,10.0000,1,90.00,1,1426.20,11,0.9,784,0,1
1,32.9905000,-106.9747483,3,1,2026,8,18,1,12,0,7,84,1,10.0000,1,90.00,1,1426.22,11,0.9,785,0,1
1,32.9905000,-106.9747473,3,1,2026,8,18,1,12,0,7,85,1,10.0000,1,90.00,1,1426.24,11,0.9,786,0,1
1,32.9905000,-106.9747462,3,1,2026,8,18,1,12,0,7,86,1,10.0000,1,90.00,1,1426.26,11,0.9,787,0,1
1,32.9905000,-106.9747451,3,1,2026,8,18,1,12,0,7,87,1,10.0000,1,90.00,1,1426.27,11,0.9,788,0,1
1,32.9905000,-106.9747440,3,1,2026,8,18,1,12,0,7,88,1,10.0000,1,90.00,1,1426.29,11,0.9,789,0,1
1,32.9905000,-106.9747430,3,1,2026,8,18,1,12,0,7,89,1,10.0000,1,90.00,1,1426.30,11,0.9,790,0,1
1,32.9905000,-106.9747419,3,1,2026,8,18,1,12,0,7,90,1,10.0000,1,90.00,1,1426.31,11,0.9,791,0,1
1,32.9905000,-106.9747408,3,1,2026,8,18,1,12,0,7,91,1,10.0000,1,90.00,1,1426.32,11,0.9,792,0,1
1,32.9905000,-106.9747398,3,1,2026,8,18,1,12,0,7,92,1,10.0000,1,90.00,1,1426.33,11,0.9,793,0,1
1,32.9905000,-106.9747387,3,1,2026,8,18,1,12,0,7,93,1,10.0000,1,90.00,1,1426.34,11,0.9,794,0,1
1,32.9905000,-106.9747376,3,1,2026,8,18,1,12,0,7,94,1,10.0000,1,90.00,1,1426.35,11,0.9,795,0,1
1,32.9905000,-106.9747365,3,1,2026,8,18,1,12,0,7,95,1,10.0000,1,90.00,1,1426.36,11,0.9,796,0,1
1,32.9905000,-106.9747355,3,1,2026,8,18,1,12,0,7,96,1,10.0000,1,90.00,1,1426.37,11,0.9,797,0,1
1,32.9905000,-106.9747344,3,1,2026,8,18,1,12,0,7,97,1,10.0000,1,90.00,1,1426.37,11,0.9,798,0,1
1,32.9905000,-106.9747333,3,1,2026,8,18,1,12,0,7,98,1,10.0000,1,90.00,1,1426.38,11,0.9,799,0,1
1,32.9905000,-106.9747323,3,1,2026,8,18,1,12,0,7,99,1,10.0000,1,90.00,1,1426.38,11,0.9,800,0,1
1,32.9905000,-106.9747312,3,1,2026,8,18,1,12,0,8,0,1,10.0000,1,90.00,1,1426.38,11,0.9,801,0,1
1,32.9905000,-106.9747301,3,1,2026,8,18,1,12,0,8,1,1,10.0000,1,90.00,1,1426.39,11,0.9,802,0,1
1,32.9905000,-106.9747290,3,1,2026,8,18,1,12,0,8,2,1,10.0000,1,90.00,1,1426.39,11,0.9,803,0,1
1,32.9905000,-106.9747280,3,1,2026,8,18,1,12,0,8,3,1,10.0000,1,90.00,1,1426.39,11,0.9,804,0,1
1,32.9905000,-106.9747269,3,1,2026,8,18,1,12,0,8,4,1,10.0000,1,90.00,1,1426.39,11,0.9,805,0,1
1,32.9905000,-106.9747258,3,1,2026,8,18,1,12,0,8,5,1,10.0000,1,90.00,1,1426.38,11,0.9,806,0,1
1,32.9905000,-106.9747248,3,1,2026,8,18,1,12,0,8,6,1,10.0000,1,90.00,1,1426.38,11,0.9,807,0,1
1,32.9905000,-106.9747237,3,1,2026,8,18,1,12,0,8,7,1,10.0000,1,90.00,1,1426.38,11,0.9,808,0,1
1,32.9905000,-106.9747226,3,1,2026,8,18,1,12,0,8,8,1,10.0000,1,90.00,1,1426.37,11,0.9,809,0,1
1,32.9905000,-106.9747216,3,1,2026,8,18,1,12,0,8,9,1,10.0000,1,90.00,1,1426.37,11,0.9,810,0,1
1,32.9905000,-106.9747205,3,1,2026,8,18,1,12,0,8,10,1,10.0000,1,90.00,1,1426.36,11,0.9,811,0,1
1,32.9905000,-106.9747194,3,1,2026,8,18,1,12,0,8,11,1,10.0000,1,90.00,1,1426.35,11,0.9,812,0,1
1,32.9905000,-106.9747183,3,1,2026,8,18,1,12,0,8,12,1,10.0000,1,90.00,1,1426.34,11,0.9,813,0,1
1,32.9905000,-106.9747173,3,1,2026,8,18,1,12,0,8,13,1,10.0000,1,90.00,1,1426.33,11,0.9,814,0,1
1,32.9905000,-106.9747162,3,1,2026,8,18,1,12,0,8,14,1,10.0000,1,90.00,1,1426.32,11,0.9,815,0,1
1,32.9905000,-106.9747151,3,1,2026,8,18,1,12,0,8,15,1,10.0000,1,90.00,1,1426.31,11,0.9,816,0,1
1,32.9905000,-106.9747141,3,1,2026,8,18,1,12,0,8,16,1,10.0000,1,90.00,1,1426.30,11,0.9,817,0,1
1,32.9905000,-106.9747130,3,1,2026,8,18,1,12,0,8,17,1,10.0000,1,90.00,1,1426.28,11,0.9,818,0,1
1,32.9905000,-106.9747119,3,1,2026,8,18,1,12,0,8,18,1,10.0000,1,90.00,1,1426.27,11,0.9,819,0,1
1,32.9905000,-106.9747108,3,1,2026,8,18,1,12,0,8,19,1,10.0000,1,90.00,1,1426.25,11,0.9,820,0,1
1,32.9905000,-106.9747098,3,1,2026,8,18,1,12,0,8,20,1,10.0000,1,90.00,1,1426.24,11,0.9,821,0,1
1,32.9905000,-106.9747087,3,1,2026,8,18,1,12,0,8,21,1,10.0000,1,90.00,1,1426.22,11,0.9,822,0,1
1,32.9905000,-106.9747076,3,1,2026,8,18,1,12,0,8,22,1,10.0000,1,90.00,1,1426.20,11,0.9,823,0,1
1,32.9905000,-106.9747066,3,1,2026,8,18,1,12,0,8,23,1,10.0000,1,90.00,1,1426.18,11,0.9,824,0,1
1,32.9905000,-106.9747055,3,1,2026,8,18,1,12,0,8,24,1,10.0000,1,90.00,1,1426.16,11,0.9,825,0,1
1,32.9905000,-106.9747044,3,1,2026,8,18,1,12,0,8,25,1,10.0000,1,90.00,1,1426.14,11,0.9,826,0,1
1,32.9905000,-106.9747033,3,1,2026,8,18,1,12,0,8,26,1,10.0000,1,90.00,1,1426.11,11,0.9,827,0,1
1,32.9905000,-106.9747023,3,1,2026,8,18,1,12,0,8,27,1,10.0000,1,90.00,1,1426.09,11,0.9,828,0,1
1,32.9905000,-106.9747012,3,1,2026,8,18,1,12,0,8,28,1,10.0000,1,90.00,1,1426.07,11,0.9,829,0,1
1,32.9905000,-106.9747001,3,1,2026,8,18,1,12,0,8,29,1,10.0000,1,90.00,1,1426.04,11,0.9,830,0,1
1,32.9905000,-106.9746991,3,1,2026,8,18,1,12,0,8,30,1,10.0000,1,90.00,1,1426.01,11,0.9,831,0,1
1,32.9905000,-106.9746980,3,1,2026,8,18,1,12,0,8,31,1,10.0000,1,90.00,1,1425.99,11,0.9,832,0,1
1,32.9905000,-106.9746969,3,1,2026,8,18,1,12,0,8,32,1,10.0000,1,90.00,1,1425.96,11,0.9,833,0,1
1,32.9905000,-106.9746958,3,1,2026,8,18,1,12,0,8,33,1,10.0000,1,90.00,1,1425.93,11,0.9,834,0,1
1,32.9905000,-106.9746948,3,1,2026,8,18,1,12,0,8,34,1,10.0000,1,90.00,1,1425.90,11,0.9,835,0,1
1,32.9905000,-106.9746937,3,1,2026,8,18,1,12,0,8,35,1,10.0000,1,90.00,1,1425.87,11,0.9,836,0,1
1,32.9905000,-106.9746926,3,1,2026,8,18,1,12,0,8,36,1,10.0000,1,90.00,1,1425.83,11,0.9,837,0,1
1,32.9905000,-106.9746916,3,1,2026,8,18,1,12,0,8,37,1,10.0000,1,90.00,1,1425.80,11,0.9,838,0,1
1,32.9905000,-106.9746905,3,1,2026,8,18,1,12,0,8,38,1,10.0000,1,90.00,1,1425.76,11,0.9,839,0,1
1,32.9905000,-106.9746894,3,1,2026,8,18,1,12,0,8,39,1,10.0000,1,90.00,1,1425.73,11,0.9,840,0,1
1,32.9905000,-106.9746884,3,1,2026,8,18,1,12,0,8,40,1,10.0000,1,90.00,1,1425.69,11,0.9,841,0,1
1,32.9905000,-106.9746873,3,1,2026,8,18,1,12,0,8,41,1,10.0000,1,90.00,1,1425.66,11,0.9,842,0,1
1,32.9905000,-106.9746862,3,1,2026,8,18,1,12,0,8,42,1,10.0000,1,90.00,1,1425.62,11,0.9,843,0,1
1,32.9905000,-106.9746851,3,1,2026,8,18,1,12,0,8,43,1,10.0000,1,90.00,1,1425.58,11,0.9,844,0,1
1,32.9905000,-106.9746841,3,1,2026,8,18,1,12,0,8,44,1,10.0000,1,90.00,1,1425.54,11,0.9,845,0,1
1,32.9905000,-106.9746830,3,1,2026,8,18,1,12,0,8,45,1,10.0000,1,90.00,1,1425.50,11,0.9,846,0,1
1,32.9905000,-106.9746819,3,1,2026,8,18,1,12,0,8,46,1,10.0000,1,90.00,1,1425.45,11,0.9,847,0,1
1,32.9905000,-106.9746809,3,1,2026,8,18,1,12,0,8,47,1,10.0000,1,90.00,1,1425.41,11,0.9,848,0,1
1,32.9905000,-106.9746798,3,1,2026,8,18,1,12,0,8,48,1,10.0000,1,90.00,1,1425.37,11,0.9,849,0,1
1,32.9905000,-106.9746787,3,1,2026,8,18,1,12,0,8,49,1,10.0000,1,90.00,1,1425.32,11,0.9,850,0,1
1,32.9905000,-106.9746776,3,1,2026,8,18,1,12,0,8,50,1,10.0000,1,90.00,1,1425.27,11,0.9,851,0,1
1,32.9905000,-106.9746766,3,1,2026,8,18,1,12,0,8,51,1,10.0000,1,90.00,1,1425.23,11,0.9,852,0,1
1,32.9905000,-106.9746755,3,1,2026,8,18,1,12,0,8,52,1,10.0000,1,90.00,1,1425.18,11,0.9,853,0,1
1,32.9905000,-106.9746744,3,1,2026,8,18,1,12,0,8,53,1,10.0000,1,90.00,1,1425.13,11,0.9,854,0,1
1,32.9905000,-106.9746734,3,1,2026,8,18,1,12,0,8,54,1,10.0000,1,90.00,1,1425.08,11,0.9,855,0,1
1,32.9905000,-106.9746723,3,1,2026,8,18,1,12,0,8,55,1,10.0000,1,90.00,1,1425.03,11,0.9,856,0,1
1,32.9905000,-106.9746712,3,1,2026,8,18,1,12,0,8,56,1,10.0000,1,90.00,1,1424.98,11,0.9,857,0,1
1,32.9905000,-106.9746701,3,1,2026,8,18,1,12,0,8,57,1,10.0000,1,90.00,1,1424.92,11,0.9,858,0,1
1,32.9905000,-106.9746691,3,1,2026,8,18,1,12,0,8,58,1,10.0000,1,90.00,1,1424.87,11,0.9,859,0,1
1,32.9905000,-106.9746680,3,1,2026,8,18,1,12,0,8,59,1,10.0000,1,90.00,1,1424.81,11,0.9,860,0,1
1,32.9905000,-106.9746669,3,1,2026,8,18,1,12,0,8,60,1,10.0000,1,90.00,1,1424.76,11,0.9,861,0,1
1,32.9905000,-106.9746659,3,1,2026,8,18,1,12,0,8,61,1,10.0000,1,90.00,1,1424.70,11,0.9,862,0,1
1,32.9905000,-106.9746648,3,1,2026,8,18,1,12,0,8,62,1,10.0000,1,90.00,1,1424.64,11,0.9,863,0,1
1,32.9905000,-106.9746637,3,1,2026,8,18,1,12,0,8,63,1,10.0000,1,90.00,1,1424.58,11,0.9,864,0,1
1,32.9905000,-106.9746626,3,1,2026,8,18,1,12,0,8,64,1,10.0000,1,90.00,1,1424.52,11,0.9,865,0,1
1,32.9905000,-106.9746616,3,1,2026,8,18,1,12,0,8,65,1,10.0000,1,90.00,1,1424.46,11,0.9,866,0,1
1,32.9905000,-106.9746605,3,1,2026,8,18,1,12,0,8,66,1,10.0000,1,90.00,1,1424.40,11,0.9,867,0,1
1,32.9905000,-106.9746594,3,1,2026,8,18,1,12,0,8,67,1,10.0000,1,90.00,1,1424.34,11,0.9,868,0,1
1,32.9905000,-106.9746584,3,1,2026,8,18,1,12,0,8,68,1,10.0000,1,90.00,1,1424.27,11,0.9,869,0,1
1,32.9905000,-106.9746573,3,1,2026,8,18,1,12,0,8,69,1,10.0000,1,90.00,1,1424.21,11,0.9,870,0,1
1,32.9905000,-106.9746562,3,1,2026,8,18,1,12,0,8,70,1,10.0000,1,90.00,1,1424.14,11,0.9,871,0,1
1,32.9905000,-106.9746552,3,1,2026,8,18,1,12,0,8,71,1,10.0000,1,90.00,1,1424.08,11,0.9,872,0,1
1,32.9905000,-106.9746541,3,1,2026,8,18,1,12,0,8,72,1,10.0000,1,90.00,1,1424.01,11,0.9,873,0,1
1,32.9905000,-106.9746530,3,1,2026,8,18,1,12,0,8,73,1,10.0000,1,90.00,1,1423.94,11,0.9,874,0,1
1,32.9905000,-106.9746519,3,1,2026,8,18,1,12,0,8,74,1,10.0000,1,90.00,1,1423.87,11,0.9,875,0,1
1,32.9905000,-106.9746509,3,1,2026,8,18,1,12,0,8,75,1,10.0000,1,90.00,1,1423.80,11,0.9,876,0,1
1,32.9905000,-106.9746498,3,1,2026,8,18,1,12,0,8,76,1,10.0000,1,90.00,1,1423.73,11,0.9,877,0,1
1,32.9905000,-106.9746487,3,1,2026,8,18,1,12,0,8,77,1,10.0000,1,90.00,1,1423.66,11,0.9,878,0,1
1,32.9905000,-106.9746477,3,1,2026,8,18,1,12,0,8,78,1,10.0000,1,90.00,1,1423.58,11,0.9,879,0,1
1,32.9905000,-106.9746466,3,1,2026,8,18,1,12,0,8,79,1,10.0000,1,90.00,1,1423.51,11,0.9,880,0,1
1,32.9905000,-106.9746455,3,1,2026,8,18,1,12,0,8,80,1,10.0000,1,90.00,1,1423.43,11,0.9,881,0,1
1,32.9905000,-106.9746444,3,1,2026,8,18,1,12,0,8,81,1,10.0000,1,90.00,1,1423.36,11,0.9,882,0,1
1,32.9905000,-106.9746434,3,1,2026,8,18,1,12,0,8,82,1,10.0000,1,90.00,1,1423.28,11,0.9,883,0,1
1,32.9905000,-106.9746423,3,1,2026,8,18,1,12,0,8,83,1,10.0000,1,90.00,1,1423.20,11,0.9,884,0,1
1,32.9905000,-106.9746412,3,1,2026,8,18,1,12,0,8,84,1,10.0000,1,90.00,1,1423.12,11,0.9,885,0,1
1,32.9905000,-106.9746402,3,1,2026,8,18,1,12,0,8,85,1,10.0000,1,90.00,1,1423.04,11,0.9,886,0,1
1,32.9905000,-106.9746391,3,1,2026,8,18,1,12,0,8,86,1,10.0000,1,90.00,1,1422.96,11,0.9,887,0,1
1,32.9905000,-106.9746380,3,1,2026,8,18,1,12,0,8,87,1,10.0000,1,90.00,1,1422.87,11,0.9,888,0,1
1,32.9905000,-106.9746369,3,1,2026,8,18,1,12,0,8,88,1,10.0000,1,90.00,1,1422.79,11,0.9,889,0,1
1,32.9905000,-106.9746359,3,1,2026,8,18,1,12,0,8,89,1,10.0000,1,90.00,1,1422.71,11,0.9,890,0,1
1,32.9905000,-106.9746348,3,1,2026,8,18,1,12,0,8,90,1,10.0000,1,90.00,1,1422.62,11,0.9,891,0,1
1,32.9905000,-106.9746337,3,1,2026,8,18,1,12,0,8,91,1,10.0000,1,90.00,1,1422.53,11,0.9,892,0,1
1,32.9905000,-106.9746327,3,1,2026,8,18,1,12,0,8,92,1,10.0000,1,90.00,1,1422.45,11,0.9,893,0,1
1,32.9905000,-106.9746316,3,1,2026,8,18,1,12,0,8,93,1,10.0000,1,90.00,1,1422.36,11,0.9,894,0,1
1,32.9905000,-106.9746305,3,1,2026,8,18,1,12,0,8,94,1,10.0000,1,90.00,1,1422.27,11,0.9,895,0,1
1,32.9905000,-106.9746295,3,1,2026,8,18,1,12,0,8,95,1,10.0000,1,90.00,1,1422.18,11,0.9,896,0,1
1,32.9905000,-106.9746284,3,1,2026,8,18,1,12,0,8,96,1,10.0000,1,90.00,1,1422.09,11,0.9,897,0,1
1,32.9905000,-106.9746273,3,1,2026,8,18,1,12,0,8,97,1,10.0000,1,90.00,1,1422.00,11,0.9,898,0,1
1,32.9905000,-106.9746262,3,1,2026,8,18,1,12,0,8,98,1,10.0000,1,90.00,1,1421.90,11,0.9,899,0,1
1,32.9905000,-106.9746252,3,1,2026,8,18,1,12,0,8,99,1,10.0000,1,90.00,1,1421.81,11,0.9,900,0,1
1,32.9905000,-106.9746241,3,1,2026,8,18,1,12,0,9,0,1,10.0000,1,90.00,1,1421.71,11,0.9,901,0,1
1,32.9905000,-106.9746230,3,1,2026,8,18,1,12,0,9,1,1,10.0000,1,90.00,1,1421.62,11,0.9,902,0,1
1,32.9905000,-106.9746220,3,1,2026,8,18,1,12,0,9,2,1,10.0000,1,90.00,1,1421.52,11,0.9,903,0,1
1,32.9905000,-106.9746209,3,1,2026,8,18,1,12,0,9,3,1,10.0000,1,90.00,1,1421.42,11,0.9,904,0,1
1,32.9905000,-106.9746198,3,1,2026,8,18,1,12,0,9,4,1,10.0000,1,90.00,1,1421.32,11,0.9,905,0,1
1,32.9905000,-106.9746187,3,1,2026,8,18,1,12,0,9,5,1,10.0000,1,90.00,1,1421.22,11,0.9,906,0,1
1,32.9905000,-106.9746177,3,1,2026,8,18,1,12,0,9,6,1,10.0000,1,90.00,1,1421.12,11,0.9,907,0,1
1,32.9905000,-106.9746166,3,1,2026,8,18,1,12,0,9,7,1,10.0000,1,90.00,1,1421.02,11,0.9,908,0,1
1,32.9905000,-106.9746155,3,1,2026,8,18,1,12,0,9,8,1,10.0000,1,90.00,1,1420.91,11,0.9,909,0,1
1,32.9905000,-106.9746145,3,1,2026,8,18,1,12,0,9,9,1,10.0000,1,90.00,1,1420.81,11,0.9,910,0,1
1,32.9905000,-106.9746134,3,1,2026,8,18,1,12,0,9,10,1,10.0000,1,90.00,1,1420.71,11,0.9,911,0,1
1,32.9905000,-106.9746123,3,1,2026,8,18,1,12,0,9,11,1,10.0000,1,90.00,1,1420.60,11,0.9,912,0,1
1,32.9905000,-106.9746112,3,1,2026,8,18,1,12,0,9,12,1,10.0000,1,90.00,1,1420.49,11,0.9,913,0,1
1,32.9905000,-106.9746102,3,1,2026,8,18,1,12,0,9,13,1,10.0000,1,90.00,1,1420.38,11,0.9,914,0,1
1,32.9905000,-106.9746091,3,1,2026,8,18,1,12,0,9,14,1,10.0000,1,90.00,1,1420.28,11,0.9,915,0,1
1,32.9905000,-106.9746080,3,1,2026,8,18,1,12,0,9,15,1,10.0000,1,90.00,1,1420.17,11,0.9,916,0,1
1,32.9905000,-106.9746070,3,1,2026,8,18,1,12,0,9,16,1,10.0000,1,90.00,1,1420.05,11,0.9,917,0,1
1,32.9905000,-106.9746059,3,1,2026,8,18,1,12,0,9,17,1,10.0000,1,90.00,1,1419.94,11,0.9,918,0,1
1,32.9905000,-106.9746048,3,1,2026,8,18,1,12,0,9,18,1,10.0000,1,90.00,1,1419.83,11,0.9,919,0,1
1,32.9905000,-106.9746037,3,1,2026,8,18,1,12,0,9,19,1,10.0000,1,90.00,1,1419.72,11,0.9,920,0,1
1,32.9905000,-106.9746027,3,1,2026,8,18,1,12,0,9,20,1,10.0000,1,90.00,1,1419.60,11,0.9,921,0,1
1,32.9905000,-106.9746016,3,1,2026,8,18,1,12,0,9,21,1,10.0000,1,90.00,1,1419.48,11,0.9,922,0,1
1,32.9905000,-106.9746005,3,1,2026,8,18,1,12,0,9,22,1,10.0000,1,90.00,1,1419.37,11,0.9,923,0,1
1,32.9905000,-106.9745995,3,1,2026,8,18,1,12,0,9,23,1,10.0000,1,90.00,1,1419.25,11,0.9,924,0,1
1,32.9905000,-106.9745984,3,1,2026,8,18,1,12,0,9,24,1,10.0000,1,90.00,1,1419.13,11,0.9,925,0,1
1,32.9905000,-106.9745973,3,1,2026,8,18,1,12,0,9,25,1,10.0000,1,90.00,1,1419.01,11,0.9,926,0,1
1,32.9905000,-106.9745963,3,1,2026,8,18,1,12,0,9,26,1,10.0000,1,90.00,1,1418.89,11,0.9,927,0,1
1,32.9905000,-106.9745952,3,1,2026,8,18,1,12,0,9,27,1,10.0000,1,90.00,1,1418.77,11,0.9,928,0,1
1,32.9905000,-106.9745941,3,1,2026,8,18,1,12,0,9,28,1,10.0000,1,90.00,1,1418.65,11,0.9,929,0,1
1,32.9905000,-106.9745930,3,1,2026,8,18,1,12,0,9,29,1,10.0000,1,90.00,1,1418.52,11,0.9,930,0,1
1,32.9905000,-106.9745920,3,1,2026,8,18,1,12,0,9,30,1,10.0000,1,90.00,1,1418.40,11,0.9,931,0,1
1,32.9905000,-106.9745909,3,1,2026,8,18,1,12,0,9,31,1,10.0000,1,90.00,1,1418.27,11,0.9,932,0,1
1,32.9905000,-106.9745898,3,1,2026,8,18,1,12,0,9,32,1,10.0000,1,90.00,1,1418.15,11,0.9,933,0,1
1,32.9905000,-106.9745888,3,1,2026,8,18,1,12,0,9,33,1,10.0000,1,90.00,1,1418.02,11,0.9,934,0,1
1,32.9905000,-106.9745877,3,1,2026,8,18,1,12,0,9,34,1,10.0000,1,90.00,1,1417.89,11,0.9,935,0,1
1,32.9905000,-106.9745866,3,1,2026,8,18,1,12,0,9,35,1,10.0000,1,90.00,1,1417.76,11,0.9,936,0,1
1,32.9905000,-106.9745855,3,1,2026,8,18,1,12,0,9,36,1,10.0000,1,90.00,1,1417.63,11,0.9,937,0,1
1,32.9905000,-106.9745845,3,1,2026,8,18,1,12,0,9,37,1,10.0000,1,90.00,1,1417.50,11,0.9,938,0,1
1,32.9905000,-106.9745834,3,1,2026,8,18,1,12,0,9,38,1,10.0000,1,90.00,1,1417.36,11,0.9,939,0,1
1,32.9905000,-106.9745823,3,1,2026,8,18,1,12,0,9,39,1,10.0000,1,90.00,1,1417.23,11,0.9,940,0,1
1,32.9905000,-106.9745813,3,1,2026,8,18,1,12,0,9,40,1,10.0000,1,90.00,1,1417.10,11,0.9,941,0,1
1,32.9905000,-106.9745802,3,1,2026,8,18,1,12,0,9,41,1,10.0000,1,90.00,1,1416.96,11,0.9,942,0,1
1,32.9905000,-106.9745791,3,1,2026,8,18,1,12,0,9,42,1,10.0000,1,90.00,1,1416.82,11,0.9,943,0,1
1,32.9905000,-106.9745780,3,1,2026,8,18,1,12,0,9,43,1,10.0000,1,90.00,1,1416.69,11,0.9,944,0,1
1,32.9905000,-106.9745770,3,1,2026,8,18,1,12,0,9,44,1,10.0000,1,90.00,1,1416.55,11,0.9,945,0,1
1,32.9905000,-106.9745759,3,1,2026,8,18,1,12,0,9,45,1,10.0000,1,90.00,1,1416.41,11,0.9,946,0,1
1,32.9905000,-106.9745748,3,1,2026,8,18,1,12,0,9,46,1,10.0000,1,90.00,1,1416.27,11,0.9,947,0,1
1,32.9905000,-106.9745738,3,1,2026,8,18,1,12,0,9,47,1,10.0000,1,90.00,1,1416.13,11,0.9,948,0,1
1,32.9905000,-106.9745727,3,1,2026,8,18,1,12,0,9,48,1,10.0000,1,90.00,1,1415.99,11,0.9,949,0,1
1,32.9905000,-106.9745716,3,1,2026,8,18,1,12,0,9,49,1,10.0000,1,90.00,1,1415.84,11,0.9,950,0,1
1,32.9905000,-106.9745705,3,1,2026,8,18,1,12,0,9,50,1,10.0000,1,90.00,1,1415.70,11,0.9,951,0,1
1,32.9905000,-106.9745695,3,1,2026,8,18,1,12,0,9,51,1,10.0000,1,90.00,1,1415.55,11,0.9,952,0,1
1,32.9905000,-106.9745684,3,1,2026,8,18,1,12,0,9,52,1,10.0000,1,90.00,1,1415.41,11,0.9,953,0,1
1,32.9905000,-106.9745673,3,1,2026,8,18,1,12,0,9,53,1,10.0000,1,90.00,1,1415.26,11,0.9,954,0,1
1,32.9905000,-106.9745663,3,1,2026,8,18,1,12,0,9,54,1,10.0000,1,90.00,1,1415.11,11,0.9,955,0,1
1,32.9905000,-106.9745652,3,1,2026,8,18,1,12,0,9,55,1,10.0000,1,90.00,1,1414.96,11,0.9,956,0,1
1,32.9905000,-106.9745641,3,1,2026,8,18,1,12,0,9,56,1,10.0000,1,90.00,1,1414.81,11,0.9,957,0,1
1,32.9905000,-106.9745631,3,1,2026,8,18,1,12,0,9,57,1,10.0000,1,90.00,1,1414.66,11,0.9,958,0,1
1,32.9905000,-106.9745620,3,1,2026,8,18,1,12,0,9,58,1,10.0000,1,90.00,1,1414.51,11,0.9,959,0,1
1,32.9905000,-106.9745609,3,1,2026,8,18,1,12,0,9,59,1,10.0000,1,90.00,1,1414.36,11,0.9,960,0,1
1,32.9905000,-106.9745598,3,1,2026,8,18,1,12,0,9,60,1,10.0000,1,90.00,1,1414.21,11,0.9,961,0,1
1,32.9905000,-106.9745588,3,1,2026,8,18,1,12,0,9,61,1,10.0000,1,90.00,1,1414.06,11,0.9,962,0,1
1,32.9905000,-106.9745577,3,1,2026,8,18,1,12,0,9,62,1,10.0000,1,90.00,1,1413.91,11,0.9,963,0,1
1,32.9905000,-106.9745566,3,1,2026,8,18,1,12,0,9,63,1,10.0000,1,90.00,1,1413.76,11,0.9,964,0,1
1,32.9905000,-106.9745556,3,1,2026,8,18,1,12,0,9,64,1,10.0000,1,90.00,1,1413.61,11,0.9,965,0,1
1,32.9905000,-106.9745545,3,1,2026,8,18,1,12,0,9,65,1,10.0000,1,90.00,1,1413.46,11,0.9,966,0,1
1,32.9905000,-106.9745534,3,1,2026,8,18,1,12,0,9,66,1,10.0000,1,90.00,1,1413.31,11,0.9,967,0,1
1,32.9905000,-106.9745523,3,1,2026,8,18,1,12,0,9,67,1,10.0000,1,90.00,1,1413.16,11,0.9,968,0,1
1,32.9905000,-106.9745513,3,1,2026,8,18,1,12,0,9,68,1,10.0000,1,90.00,1,1413.01,11,0.9,969,0,1
1,32.9905000,-106.9745502,3,1,2026,8,18,1,12,0,9,69,1,10.0000,1,90.00,1,1412.86,11,0.9,970,0,1
1,32.9905000,-106.9745491,3,1,2026,8,18,1,12,0,9,70,1,10.0000,1,90.00,1,1412.71,11,0.9,971,0,1
1,32.9905000,-106.9745481,3,1,2026,8,18,1,12,0,9,71,1,10.0000,1,90.00,1,1412.56,11,0.9,972,0,1
1,32.9905000,-106.9745470,3,1,2026,8,18,1,12,0,9,72,1,10.0000,1,90.00,1,1412.41,11,0.9,973,0,1
1,32.9905000,-106.9745459,3,1,2026,8,18,1,12,0,9,73,1,10.0000,1,90.00,1,1412.26,11,0.9,974,0,1
1,32.9905000,-106.9745448,3,1,2026,8,18,1,12,0,9,74,1,10.0000,1,90.00,1,1412.11,11,0.9,975,0,1
1,32.9905000,-106.9745438,3,1,2026,8,18,1,12,0,9,75,1,10.0000,1,90.00,1,1411.96,11,0.9,976,0,1
1,32.9905000,-106.9745427,3,1,2026,8,18,1,12,0,9,76,1,10.0000,1,90.00,1,1411.81,11,0.9,977,0,1
1,32.9905000,-106.9745416,3,1,2026,8,18,1,12,0,9,77,1,10.0000,1,90.00,1,1411.66,11,0.9,978,0,1
1,32.9905000,-106.9745406,3,1,2026,8,18,1,12,0,9,78,1,10.0000,1,90.00,1,1411.51,11,0.9,979,0,1
1,32.9905000,-106.9745395,3,1,2026,8,18,1,12,0,9,79,1,10.0000,1,90.00,1,1411.36,11,0.9,980,0,1
1,32.9905000,-106.9745384,3,1,2026,8,18,1,12,0,9,80,1,10.0000,1,90.00,1,1411.21,11,0.9,981,0,1
1,32.9905000,-106.9745374,3,1,2026,8,18,1,12,0,9,81,1,10.0000,1,90.00,1,1411.06,11,0.9,982,0,1
